Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Mason Tipton (39971987),Mason Tipton,39971987,WR/FLEX,3000,SF@NO 09/14/2025 01:00PM ET,NO,0
WR,Trey Palmer (39971989),Trey Palmer,39971989,WR/FLEX,3000,SF@NO 09/14/2025 01:00PM ET,NO,0
WR,Bub Means (39971991),Bub Means,39971991,WR/FLEX,3000,SF@NO 09/14/2025 01:00PM ET,NO,0
WR,Kevin Austin Jr. (39971993),Kevin Austin Jr.,39971993,WR/FLEX,3000,SF@NO 09/14/2025 01:00PM ET,NO,0
WR,Tommy Mellott (39971995),Tommy Mellott,39971995,WR/FLEX,3000,SF@NO 09/14/2025 01:00PM ET,NO,0
WR,Cedrick Wilson Jr. (39971997),Cedrick Wilson Jr.,39971997,WR/FLEX,3000,SF@NO 09/14/2025 01:00PM ET,NO,0
WR,Xavier Gipson (39971961),Xavier Gipson,39971961,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,-1
WR,Arian Smith (39971963),Arian Smith,39971963,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,0
WR,Irvin Charles (39971965),Irvin Charles,39971965,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,0
WR,Quentin Skinner (39971967),Quentin Skinner,39971967,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,0
WR,Jamaal Pritchett (39971969),Jamaal Pritchett,39971969,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,0
WR,Brandon Smith (39971971),Brandon Smith,39971971,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,0
WR,Tyrell Shavers (39971973),Tyrell Shavers,39971973,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,BUF,0
WR,Stephen Gosnell (39971975),Stephen Gosnell,39971975,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,BUF,0
WR,Kristian Wilkerson (39971977),Kristian Wilkerson,39971977,WR/FLEX,3000,BUF@NYJ 09/14/2025 01:00PM ET,BUF,0
WR,Max Hurleman (39971839),Max Hurleman,39971839,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
WR,Jake Bobo (39971941),Jake Bobo,39971941,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,SEA,0
WR,Dareke Young (39971943),Dareke Young,39971943,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,SEA,0
WR,Cody White (39971945),Cody White,39971945,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,SEA,0
WR,Courtney Jackson (39971947),Courtney Jackson,39971947,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,SEA,0
WR,Tyrone Broden (39971949),Tyrone Broden,39971949,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,SEA,0
WR,Ricky White III (39971951),Ricky White III,39971951,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,SEA,0
WR,Roman Wilson (39971953),Roman Wilson,39971953,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
WR,Scotty Miller (39971955),Scotty Miller,39971955,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
WR,Ke'Shawn Williams (39971957),Ke'Shawn Williams,39971957,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
WR,Lance McCutcheon (39971959),Lance McCutcheon,39971959,WR/FLEX,3000,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
WR,Xavier Restrepo (39971841),Xavier Restrepo,39971841,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,TEN,0
WR,Treylon Burks (39971843),Treylon Burks,39971843,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,TEN,0
WR,Jordan Whittington (39971923),Jordan Whittington,39971923,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,LAR,0.5
WR,Konata Mumpfield (39971925),Konata Mumpfield,39971925,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,LAR,0
WR,Xavier Smith (39971927),Xavier Smith,39971927,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,LAR,4.6
WR,Brennan Presley (39971929),Brennan Presley,39971929,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,LAR,0
WR,Tru Edwards (39971931),Tru Edwards,39971931,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,LAR,0
WR,Chimere Dike (39971933),Chimere Dike,39971933,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,TEN,0.9
WR,Bryce Oliver (39971935),Bryce Oliver,39971935,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,TEN,1.8
WR,Mason Kinsey (39971937),Mason Kinsey,39971937,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,TEN,0
WR,James Proche II (39971939),James Proche II,39971939,WR/FLEX,3000,LAR@TEN 09/14/2025 01:00PM ET,TEN,0
WR,Jalen Coker (39971845),Jalen Coker,39971845,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
WR,David Moore (39971901),David Moore,39971901,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
WR,Brycen Tremayne (39971903),Brycen Tremayne,39971903,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
WR,Jimmy Horn Jr. (39971905),Jimmy Horn Jr.,39971905,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
WR,Dalevon Campbell (39971907),Dalevon Campbell,39971907,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
WR,Ainias Smith (39971909),Ainias Smith,39971909,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
WR,Ja'seem Reed (39971911),Ja'seem Reed,39971911,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
WR,Xavier Weaver (39971913),Xavier Weaver,39971913,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,ARI,0
WR,Trishton Jackson (39971915),Trishton Jackson,39971915,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,ARI,0
WR,Andre Baccellia (39971917),Andre Baccellia,39971917,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,ARI,0
WR,Simi Fehoko (39971919),Simi Fehoko,39971919,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,ARI,0
WR,Tejhaun Palmer (39971921),Tejhaun Palmer,39971921,WR/FLEX,3000,CAR@ARI 09/14/2025 04:05PM ET,ARI,0
WR,Ashton Dulin (39971881),Ashton Dulin,39971881,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,IND,1.5
WR,Anthony Gould (39971883),Anthony Gould,39971883,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,IND,0
WR,D.J. Montgomery (39971885),D.J. Montgomery,39971885,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,IND,0
WR,Coleman Owen (39971887),Coleman Owen,39971887,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,IND,0
WR,Laquon Treadwell (39971889),Laquon Treadwell,39971889,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,IND,0
WR,Tyler Scott (39971891),Tyler Scott,39971891,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,IND,0
WR,Trent Sherfield Sr. (39971893),Trent Sherfield Sr.,39971893,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,DEN,1.3
WR,Michael Bandy (39971895),Michael Bandy,39971895,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,DEN,0
WR,A.T. Perry (39971897),A.T. Perry,39971897,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,DEN,0
WR,Thayer Thomas (39971899),Thayer Thomas,39971899,WR/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,DEN,0
TE,Adam Trautman (39972155),Adam Trautman,39972155,TE/FLEX,3000,DEN@IND 09/14/2025 04:05PM ET,DEN,1.5
WR,Terrace Marshall (39971849),Terrace Marshall,39971849,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,PHI,0
WR,Rashee Rice (39971853),Rashee Rice,39971853,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,KC,0
WR,Darius Cooper (39971865),Darius Cooper,39971865,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,PHI,0
WR,Johnny Wilson (39971867),Johnny Wilson,39971867,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,PHI,0
WR,Britain Covey (39971869),Britain Covey,39971869,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,PHI,0
WR,Elijah Cooks (39971871),Elijah Cooks,39971871,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,PHI,0
WR,Javon Baker (39971873),Javon Baker,39971873,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,PHI,0
WR,Jason Brownlee (39971875),Jason Brownlee,39971875,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,KC,0
WR,Nikko Remigio (39971877),Nikko Remigio,39971877,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,KC,0
WR,Jimmy Holiday (39971879),Jimmy Holiday,39971879,WR/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,KC,0
TE,Noah Gray (39972151),Noah Gray,39972151,TE/FLEX,3000,PHI@KC 09/14/2025 04:25PM ET,KC,1.3
DST,Eagles  (39972355),Eagles ,39972355,DST,3000,PHI@KC 09/14/2025 04:25PM ET,PHI,3
DST,Bengals  (39972357),Bengals ,39972357,DST,2900,JAX@CIN 09/14/2025 01:00PM ET,CIN,7
TE,Theo Johnson (39972157),Theo Johnson,39972157,TE/FLEX,2900,NYG@DAL 09/14/2025 01:00PM ET,NYG,1.5
DST,Dolphins  (39972358),Dolphins ,39972358,DST,2900,NE@MIA 09/14/2025 01:00PM ET,MIA,0
TE,Mason Taylor (39972159),Mason Taylor,39972159,TE/FLEX,2900,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,3
DST,Patriots  (39972359),Patriots ,39972359,DST,2800,NE@MIA 09/14/2025 01:00PM ET,NE,7
TE,AJ Barner (39972163),AJ Barner,39972163,TE/FLEX,2800,SEA@PIT 09/14/2025 01:00PM ET,SEA,1.2
TE,Gunnar Helm (39972161),Gunnar Helm,39972161,TE/FLEX,2800,LAR@TEN 09/14/2025 01:00PM ET,TEN,2.6
DST,Chiefs  (39972360),Chiefs ,39972360,DST,2800,PHI@KC 09/14/2025 04:25PM ET,KC,3
DST,Jaguars  (39972362),Jaguars ,39972362,DST,2700,JAX@CIN 09/14/2025 01:00PM ET,JAX,11
TE,Dawson Knox (39972167),Dawson Knox,39972167,TE/FLEX,2700,BUF@NYJ 09/14/2025 01:00PM ET,BUF,4
DST,Seahawks  (39972361),Seahawks ,39972361,DST,2700,SEA@PIT 09/14/2025 01:00PM ET,SEA,8
TE,Terrance Ferguson (39972165),Terrance Ferguson,39972165,TE/FLEX,2700,LAR@TEN 09/14/2025 01:00PM ET,LAR,0
TE,Hunter Long (39972169),Hunter Long,39972169,TE/FLEX,2600,JAX@CIN 09/14/2025 01:00PM ET,JAX,7.6
DST,Giants  (39972364),Giants ,39972364,DST,2600,NYG@DAL 09/14/2025 01:00PM ET,NYG,3
TE,Elijah Arroyo (39972171),Elijah Arroyo,39972171,TE/FLEX,2600,SEA@PIT 09/14/2025 01:00PM ET,SEA,1.7
TE,Davis Allen (39972173),Davis Allen,39972173,TE/FLEX,2600,LAR@TEN 09/14/2025 01:00PM ET,LAR,8.3
DST,Colts  (39972363),Colts ,39972363,DST,2600,DEN@IND 09/14/2025 04:05PM ET,IND,13
TE,Charlie Kolar (39972337),Charlie Kolar,39972337,TE/FLEX,2500,CLE@BAL 09/14/2025 01:00PM ET,BAL,0
TE,Zaire Mitchell-Paden (39972339),Zaire Mitchell-Paden,39972339,TE/FLEX,2500,CLE@BAL 09/14/2025 01:00PM ET,BAL,0
TE,Blake Whiteheart (39972341),Blake Whiteheart,39972341,TE/FLEX,2500,CLE@BAL 09/14/2025 01:00PM ET,CLE,0
TE,Brenden Bates (39972343),Brenden Bates,39972343,TE/FLEX,2500,CLE@BAL 09/14/2025 01:00PM ET,CLE,0
TE,Sal Cannella (39972345),Sal Cannella,39972345,TE/FLEX,2500,CLE@BAL 09/14/2025 01:00PM ET,CLE,0
TE,Johnny Mundt (39972321),Johnny Mundt,39972321,TE/FLEX,2500,JAX@CIN 09/14/2025 01:00PM ET,JAX,0
TE,Patrick Herbert (39972323),Patrick Herbert,39972323,TE/FLEX,2500,JAX@CIN 09/14/2025 01:00PM ET,JAX,0
TE,Quintin Morris (39972325),Quintin Morris,39972325,TE/FLEX,2500,JAX@CIN 09/14/2025 01:00PM ET,JAX,0
TE,Drew Sample (39972327),Drew Sample,39972327,TE/FLEX,2500,JAX@CIN 09/14/2025 01:00PM ET,CIN,0
TE,Tanner Hudson (39972329),Tanner Hudson,39972329,TE/FLEX,2500,JAX@CIN 09/14/2025 01:00PM ET,CIN,0
TE,Cam Grandy (39972331),Cam Grandy,39972331,TE/FLEX,2500,JAX@CIN 09/14/2025 01:00PM ET,CIN,0
TE,Erick All Jr. (39972333),Erick All Jr.,39972333,TE/FLEX,2500,JAX@CIN 09/14/2025 01:00PM ET,CIN,0
TE,William Wagner (39972335),William Wagner,39972335,TE/FLEX,2500,JAX@CIN 09/14/2025 01:00PM ET,CIN,0
TE,Luke Schoonmaker (39972183),Luke Schoonmaker,39972183,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,DAL,0
TE,Daniel Bellinger (39972305),Daniel Bellinger,39972305,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,NYG,2.4
TE,Chris Manhertz (39972307),Chris Manhertz,39972307,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,NYG,0
TE,Thomas Fidone II (39972309),Thomas Fidone II,39972309,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,NYG,0
TE,Qadir Ismail (39972311),Qadir Ismail,39972311,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,NYG,0
TE,Brevyn Spann-Ford (39972313),Brevyn Spann-Ford,39972313,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,DAL,0
TE,John Stephens Jr. (39972315),John Stephens Jr.,39972315,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,DAL,0
TE,Rivaldo Fairweather (39972317),Rivaldo Fairweather,39972317,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,DAL,0
TE,Princeton Fant (39972319),Princeton Fant,39972319,TE/FLEX,2500,NYG@DAL 09/14/2025 01:00PM ET,DAL,0
TE,Brock Wright (39972291),Brock Wright,39972291,TE/FLEX,2500,CHI@DET 09/14/2025 01:00PM ET,DET,0
TE,Shane Zylstra (39972293),Shane Zylstra,39972293,TE/FLEX,2500,CHI@DET 09/14/2025 01:00PM ET,DET,0
TE,Kenny Yeboah (39972295),Kenny Yeboah,39972295,TE/FLEX,2500,CHI@DET 09/14/2025 01:00PM ET,DET,0
TE,Zach Horton (39972297),Zach Horton,39972297,TE/FLEX,2500,CHI@DET 09/14/2025 01:00PM ET,DET,0
TE,Durham Smythe (39972299),Durham Smythe,39972299,TE/FLEX,2500,CHI@DET 09/14/2025 01:00PM ET,CHI,0
TE,Stephen Carlson (39972301),Stephen Carlson,39972301,TE/FLEX,2500,CHI@DET 09/14/2025 01:00PM ET,CHI,0
TE,Nikola Kalinic (39972303),Nikola Kalinic,39972303,TE/FLEX,2500,CHI@DET 09/14/2025 01:00PM ET,CHI,0
DST,Bears  (39972366),Bears ,39972366,DST,2500,CHI@DET 09/14/2025 01:00PM ET,CHI,11
TE,Julian Hill (39972181),Julian Hill,39972181,TE/FLEX,2500,NE@MIA 09/14/2025 01:00PM ET,MIA,2
TE,CJ Dippre (39972281),CJ Dippre,39972281,TE/FLEX,2500,NE@MIA 09/14/2025 01:00PM ET,NE,0
TE,Tanner Conner (39972283),Tanner Conner,39972283,TE/FLEX,2500,NE@MIA 09/14/2025 01:00PM ET,MIA,4
TE,Jalin Conyers (39972285),Jalin Conyers,39972285,TE/FLEX,2500,NE@MIA 09/14/2025 01:00PM ET,MIA,0
TE,Hayden Rucci (39972287),Hayden Rucci,39972287,TE/FLEX,2500,NE@MIA 09/14/2025 01:00PM ET,MIA,0
TE,Greg Dulcich (39972289),Greg Dulcich,39972289,TE/FLEX,2500,NE@MIA 09/14/2025 01:00PM ET,MIA,0
TE,Taysom Hill (39972175),Taysom Hill,39972175,TE/FLEX,2500,SF@NO 09/14/2025 01:00PM ET,NO,0
TE,Foster Moreau (39972177),Foster Moreau,39972177,TE/FLEX,2500,SF@NO 09/14/2025 01:00PM ET,NO,0
TE,Brayden Willis (39972269),Brayden Willis,39972269,TE/FLEX,2500,SF@NO 09/14/2025 01:00PM ET,SF,0
TE,Moliki Matavao (39972271),Moliki Matavao,39972271,TE/FLEX,2500,SF@NO 09/14/2025 01:00PM ET,NO,0
TE,Jack Stoll (39972273),Jack Stoll,39972273,TE/FLEX,2500,SF@NO 09/14/2025 01:00PM ET,NO,0
TE,Mason Pline (39972275),Mason Pline,39972275,TE/FLEX,2500,SF@NO 09/14/2025 01:00PM ET,NO,0
TE,Treyton Welch (39972277),Treyton Welch,39972277,TE/FLEX,2500,SF@NO 09/14/2025 01:00PM ET,NO,0
TE,Zach Wood (39972279),Zach Wood,39972279,TE/FLEX,2500,SF@NO 09/14/2025 01:00PM ET,NO,0
DST,Saints  (39972365),Saints ,39972365,DST,2500,SF@NO 09/14/2025 01:00PM ET,NO,8
TE,Jeremy Ruckert (39972259),Jeremy Ruckert,39972259,TE/FLEX,2500,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,3.6
TE,Stone Smartt (39972261),Stone Smartt,39972261,TE/FLEX,2500,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,0
TE,Jelani Woods (39972263),Jelani Woods,39972263,TE/FLEX,2500,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,0
TE,Jackson Hawes (39972265),Jackson Hawes,39972265,TE/FLEX,2500,BUF@NYJ 09/14/2025 01:00PM ET,BUF,3.9
TE,Keleki Latu (39972267),Keleki Latu,39972267,TE/FLEX,2500,BUF@NYJ 09/14/2025 01:00PM ET,BUF,0
TE,Eric Saubert (39972247),Eric Saubert,39972247,TE/FLEX,2500,SEA@PIT 09/14/2025 01:00PM ET,SEA,0
TE,Nick Kallerup (39972249),Nick Kallerup,39972249,TE/FLEX,2500,SEA@PIT 09/14/2025 01:00PM ET,SEA,0
TE,Darnell Washington (39972251),Darnell Washington,39972251,TE/FLEX,2500,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
TE,Donald Parham Jr. (39972253),Donald Parham Jr.,39972253,TE/FLEX,2500,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
TE,Connor Heyward (39972255),Connor Heyward,39972255,TE/FLEX,2500,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
TE,JJ Galbreath (39972257),JJ Galbreath,39972257,TE/FLEX,2500,SEA@PIT 09/14/2025 01:00PM ET,PIT,0
TE,Colby Parkinson (39972237),Colby Parkinson,39972237,TE/FLEX,2500,LAR@TEN 09/14/2025 01:00PM ET,LAR,0.4
TE,Mark Redman (39972239),Mark Redman,39972239,TE/FLEX,2500,LAR@TEN 09/14/2025 01:00PM ET,LAR,0
TE,David Martin-Robinson (39972241),David Martin-Robinson,39972241,TE/FLEX,2500,LAR@TEN 09/14/2025 01:00PM ET,TEN,0
TE,Drake Dabney (39972243),Drake Dabney,39972243,TE/FLEX,2500,LAR@TEN 09/14/2025 01:00PM ET,TEN,0
TE,Thomas Odukoya (39972245),Thomas Odukoya,39972245,TE/FLEX,2500,LAR@TEN 09/14/2025 01:00PM ET,TEN,0
TE,Tommy Tremble (39972221),Tommy Tremble,39972221,TE/FLEX,2500,CAR@ARI 09/14/2025 04:05PM ET,CAR,1.2
TE,Mitchell Evans (39972223),Mitchell Evans,39972223,TE/FLEX,2500,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
TE,James Mitchell (39972225),James Mitchell,39972225,TE/FLEX,2500,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
TE,Bryce Pierre (39972227),Bryce Pierre,39972227,TE/FLEX,2500,CAR@ARI 09/14/2025 04:05PM ET,CAR,0
TE,Elijah Higgins (39972229),Elijah Higgins,39972229,TE/FLEX,2500,CAR@ARI 09/14/2025 04:05PM ET,ARI,1.3
TE,Tip Reiman (39972231),Tip Reiman,39972231,TE/FLEX,2500,CAR@ARI 09/14/2025 04:05PM ET,ARI,2
TE,Travis Vokolek (39972233),Travis Vokolek,39972233,TE/FLEX,2500,CAR@ARI 09/14/2025 04:05PM ET,ARI,0
TE,Josiah Deguara (39972235),Josiah Deguara,39972235,TE/FLEX,2500,CAR@ARI 09/14/2025 04:05PM ET,ARI,0
TE,Mo Alie-Cox (39972201),Mo Alie-Cox,39972201,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,IND,3
TE,Drew Ogletree (39972203),Drew Ogletree,39972203,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,IND,0
TE,Will Mallory (39972205),Will Mallory,39972205,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,IND,0
TE,Maximilian Mang (39972207),Maximilian Mang,39972207,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,IND,0
TE,Sean McKeon (39972209),Sean McKeon,39972209,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,IND,0
TE,Nate Adkins (39972211),Nate Adkins,39972211,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,DEN,0
TE,Lucas Krull (39972213),Lucas Krull,39972213,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,DEN,1.6
TE,Mitchell Fraboni (39972215),Mitchell Fraboni,39972215,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,DEN,0
TE,Caleb Lohner (39972217),Caleb Lohner,39972217,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,DEN,0
TE,Patrick Murtagh (39972219),Patrick Murtagh,39972219,TE/FLEX,2500,DEN@IND 09/14/2025 04:05PM ET,DEN,0
TE,Grant Calcaterra (39972179),Grant Calcaterra,39972179,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,PHI,0
TE,Kylen Granson (39972185),Kylen Granson,39972185,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,PHI,1.1
TE,Cameron Latu (39972187),Cameron Latu,39972187,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,PHI,0
TE,E.J. Jenkins (39972189),E.J. Jenkins,39972189,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,PHI,0
TE,Robert Tonyan (39972191),Robert Tonyan,39972191,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,KC,0
TE,Jared Wiley (39972193),Jared Wiley,39972193,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,KC,0
TE,Jake Briningstool (39972195),Jake Briningstool,39972195,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,KC,0
TE,Tre Watson (39972197),Tre Watson,39972197,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,KC,0
TE,James Winchester (39972199),James Winchester,39972199,TE/FLEX,2500,PHI@KC 09/14/2025 04:25PM ET,KC,0
DST,Jets  (39972367),Jets ,39972367,DST,2400,BUF@NYJ 09/14/2025 01:00PM ET,NYJ,3
DST,Titans  (39972368),Titans ,39972368,DST,2400,LAR@TEN 09/14/2025 01:00PM ET,TEN,10
DST,Panthers  (39972369),Panthers ,39972369,DST,2300,CAR@ARI 09/14/2025 04:05PM ET,CAR,2
DST,Browns  (39972370),Browns ,39972370,DST,2200,CLE@BAL 09/14/2025 01:00PM ET,CLE,4
